proviNepal Congresse,district_name,constitueNepal Congressy,party,votes,winner,election_year
Gandaki,Mustang,1,RSP,87,False,2079
Gandaki,Mustang,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,13,False,2079
Gandaki,Myagdi,1,Nepal Congress,24021,True,2079
Gandaki,Myagdi,1,CPN-UML,20189,False,2079
Gandaki,Myagdi,1,RSP,1424,False,2079
Gandaki,Myagdi,1,RSP,975,False,2079
Gandaki,Myagdi,1,मंगोल नेशनल अर्गनाइजेसन,768,False,2079
Gandaki,Myagdi,1,Independent,112,False,2079
Gandaki,Myagdi,1,नेश्नलिष्ट पिपल्स पार्टी,53,False,2079
Gandaki,Myagdi,1,Independent,37,False,2079
Gandaki,Myagdi,1,Independent,35,False,2079
Gandaki,Baglung,1,राष्ट्रिय जनमोर्चा,21464,True,2079
Gandaki,Baglung,1,CPN-UML,18845,False,2079
Gandaki,Baglung,1,RSP,9191,False,2079
Gandaki,Baglung,1,RSP,904,False,2079
Gandaki,Baglung,1,Independent,194,False,2079
Gandaki,Baglung,1,Nepal Congress,125,False,2079
Gandaki,Baglung,2,CPN-UML,24794,True,2079
Gandaki,Baglung,2,CPN-UML,20193,False,2079
Gandaki,Baglung,2,RSP,2327,False,2079
Gandaki,Baglung,2,Independent,407,False,2079
Gandaki,Baglung,2,नेपाल दलित पार्टी(एकल चुनाव चिन्ह),223,False,2079
Gandaki,Baglung,2,राष्ट्रिय जनमुक्ति पार्टी,109,False,2079
Gandaki,Baglung,2,Independent,37,False,2079
Gandaki,Parbat,1,CPN-UML,29872,True,2079
Gandaki,Parbat,1,Nepal Congress,27609,False,2079
Gandaki,Parbat,1,RSP,4173,False,2079
Gandaki,Parbat,1,RSP,1034,False,2079
Gandaki,Parbat,1,Independent,271,False,2079
Gandaki,Parbat,1,मंगोल नेशनल अर्गनाइजेसन,233,False,2079
Gandaki,Parbat,1,नेपाल सुशासन पार्टी(एकल चुनाव चिन्ह),175,False,2079
Gandaki,Parbat,1,Nepal Congress,128,False,2079
Gandaki,Parbat,1,राष्ट्रिय जनमुक्ति पार्टी,120,False,2079
Gandaki,Parbat,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,75,False,2079
Gandaki,Parbat,1,Independent,22,False,2079
Gandaki,Parbat,1,Independent,4,False,2079
Lumbini,Rukum East,1,CPN-UML,12262,True,2079
Lumbini,Rukum East,1,CPN-UML,5211,False,2079
Lumbini,Rukum East,1,Independent,896,False,2079
Lumbini,Rukum East,1,RSP,586,False,2079
Lumbini,Rukum East,1,मंगोल नेशनल अर्गनाइजेसन,464,False,2079
Lumbini,Rukum East,1,नेश्नलिष्ट पिपल्स पार्टी,303,False,2079
Lumbini,Rolpa,1,CPN-UML,41714,True,2079
Lumbini,Rolpa,1,CPN-UML,16485,False,2079
Lumbini,Rolpa,1,RSP,2556,False,2079
Lumbini,Rolpa,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,803,False,2079
Lumbini,Rolpa,1,नेपाल मजदुर किसान पार्टी,152,False,2079
Lumbini,Pyuthan,1,CPN-UML,41118,True,2079
Lumbini,Pyuthan,1,राष्ट्रिय जनमोर्चा,35814,False,2079
Lumbini,Pyuthan,1,RSP,3318,False,2079
Lumbini,Pyuthan,1,RSP,1472,False,2079
Lumbini,Pyuthan,1,CPN-UML,1121,False,2079
Lumbini,Pyuthan,1,मंगोल नेशनल अर्गनाइजेसन,263,False,2079
Lumbini,Pyuthan,1,Independent,177,False,2079
Karnali,Salyan,1,CPN-UML (एकिकृत समाजबादी),35707,True,2079
Karnali,Salyan,1,Independent,19792,False,2079
Karnali,Salyan,1,CPN-UML,13039,False,2079
Karnali,Salyan,1,RSP,3695,False,2079
Karnali,Salyan,1,RSP,2293,False,2079
Karnali,Salyan,1,CPN-UML,1597,False,2079
Karnali,Salyan,1,Independent,205,False,2079
Lumbini,Dang,1,CPN-UML (एकिकृत समाजबादी),26576,True,2079
Lumbini,Dang,1,CPN-UML,21493,False,2079
Lumbini,Dang,1,RSP,13798,False,2079
Lumbini,Dang,1,नागरिक उन्मुक्ति पार्टी,8019,False,2079
Lumbini,Dang,1,RSP,1439,False,2079
Lumbini,Dang,1,हाम्रो नेपाली पार्टी,1093,False,2079
Lumbini,Dang,1,मंगोल नेशनल अर्गनाइजेसन,583,False,2079
Lumbini,Dang,1,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च(थरुहट),293,False,2079
Lumbini,Dang,1,Nepal Congress,199,False,2079
Lumbini,Dang,1,Janata Samajwadi Party Nepal,134,False,2079
Lumbini,Dang,1,Independent,34,False,2079
Lumbini,Dang,1,नेपाल मजदुर किसान पार्टी,26,False,2079
Lumbini,Dang,2,CPN-UML,26880,True,2079
Lumbini,Dang,2,CPN-UML,26687,False,2079
Lumbini,Dang,2,RSP,15861,False,2079
Lumbini,Dang,2,RSP,2273,False,2079
Lumbini,Dang,2,मंगोल नेशनल अर्गनाइजेसन,967,False,2079
Lumbini,Dang,2,CPN-UML,484,False,2079
Lumbini,Dang,2,नागरिक उन्मुक्ति पार्टी,482,False,2079
Lumbini,Dang,2,हाम्रो नेपाली पार्टी,271,False,2079
Lumbini,Dang,2,नेपाल आमा पार्टी(एकल चुनाव चिन्ह),197,False,2079
Lumbini,Dang,2,Independent,158,False,2079
Lumbini,Dang,2,Nepal Congress,91,False,2079
Lumbini,Dang,2,Independent,88,False,2079
Lumbini,Dang,2,मौलिक जरोकिलो पार्टी,52,False,2079
Lumbini,Dang,2,नेपाल मजदुर किसान पार्टी,24,False,2079
Lumbini,Dang,2,Independent,15,False,2079
Lumbini,Dang,3,Nepal Congress,36911,True,2079
Lumbini,Dang,3,CPN-UML,29092,False,2079
Lumbini,Dang,3,RSP,15326,False,2079
Lumbini,Dang,3,RSP,1536,False,2079
Lumbini,Dang,3,CPN-UML,762,False,2079
Lumbini,Dang,3,नागरिक उन्मुक्ति पार्टी,528,False,2079
Lumbini,Dang,3,मंगोल नेशनल अर्गनाइजेसन,457,False,2079
Lumbini,Dang,3,Janata Samajwadi Party Nepal,193,False,2079
Lumbini,Dang,3,Independent,94,False,2079
Lumbini,Dang,3,राष्ट्रिय जनमुक्ति पार्टी,66,False,2079
Lumbini,Dang,3,Independent,60,False,2079
Lumbini,Dang,3,Independent,31,False,2079
Lumbini,Dang,3,नेपाल मजदुर किसान पार्टी,28,False,2079
Lumbini,Dang,3,Independent,15,False,2079
Lumbini,Dang,3,Independent,8,False,2079
Lumbini,Dang,3,Independent,5,False,2079
Karnali,Dolpa,1,CPN-UML (एकिकृत समाजबादी),11292,True,2079
Karnali,Dolpa,1,CPN-UML,5505,False,2079
Karnali,Dolpa,1,RSP,661,False,2079
Karnali,Dolpa,1,CPN-UML,53,False,2079
Karnali,Dolpa,1,Independent,10,False,2079
Karnali,Mugu,1,Nepal Congress,14706,True,2079
Karnali,Mugu,1,CPN-UML,10710,False,2079
Karnali,Mugu,1,RSP,299,False,2079
Karnali,Mugu,1,Independent,67,False,2079
Karnali,Mugu,1,Independent,38,False,2079
Karnali,JCPN-UMLa,1,RSP,22819,True,2079
Karnali,JCPN-UMLa,1,CPN-UML,11959,False,2079
Karnali,JCPN-UMLa,1,CPN-UML,6528,False,2079
Karnali,JCPN-UMLa,1,नेपाल मजदुर किसान पार्टी,955,False,2079
Karnali,JCPN-UMLa,1,Independent,545,False,2079
Karnali,Kalikot,1,CPN-UML,23727,True,2079
Karnali,Kalikot,1,CPN-UML,16718,False,2079
Karnali,Kalikot,1,RSP,1593,False,2079
Karnali,Kalikot,1,नेपाल मजदुर किसान पार्टी,1102,False,2079
Karnali,Kalikot,1,Independent,906,False,2079
Karnali,Kalikot,1,Nepal Congress,138,False,2079
Karnali,Kalikot,1,Independent,82,False,2079
Karnali,HCPN-UMLa,1,CPN-UML,14371,True,2079
Karnali,HCPN-UMLa,1,CPN-UML,9516,False,2079
Karnali,HCPN-UMLa,1,RSP,378,False,2079
Karnali,Jajarkot,1,CPN-UML,34151,True,2079
Karnali,Jajarkot,1,CPN-UML,25120,False,2079
Karnali,Jajarkot,1,Independent,1191,False,2079
Karnali,Jajarkot,1,RSP,738,False,2079
Karnali,Jajarkot,1,RSP,295,False,2079
Karnali,Jajarkot,1,Nepal Congress,142,False,2079
Karnali,Dailekh,1,CPN-UML (एकिकृत समाजबादी),18297,True,2079
Karnali,Dailekh,1,CPN-UML,17445,False,2079
Karnali,Dailekh,1,RSP,4612,False,2079
Karnali,Dailekh,1,नेपाल मजदुर किसान पार्टी,698,False,2079
Karnali,Dailekh,1,RSP,387,False,2079
Karnali,Dailekh,1,Independent,210,False,2079
Karnali,Dailekh,1,Independent,106,False,2079
Karnali,Dailekh,1,Nepal Congress,66,False,2079
Karnali,Dailekh,2,Nepal Congress,20183,True,2079
Karnali,Dailekh,2,CPN-UML,20016,False,2079
Karnali,Dailekh,2,नेपाल मजदुर किसान पार्टी,3086,False,2079
Karnali,Dailekh,2,RSP,713,False,2079
Karnali,Dailekh,2,RSP,488,False,2079
Karnali,Surkhet,1,Nepal Congress,42607,True,2079
Karnali,Surkhet,1,CPN-UML,30988,False,2079
Karnali,Surkhet,1,RSP,897,False,2079
Karnali,Surkhet,1,RSP,653,False,2079
Karnali,Surkhet,1,Janata Samajwadi Party Nepal,350,False,2079
Karnali,Surkhet,1,नेपाल मजदुर किसान पार्टी,59,False,2079
Karnali,Surkhet,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,32,False,2079
Karnali,Surkhet,1,मंगोल नेशनल अर्गनाइजेसन,29,False,2079
Karnali,Surkhet,2,Nepal Congress,34625,True,2079
Karnali,Surkhet,2,CPN-UML,29558,False,2079
Karnali,Surkhet,2,RSP,4601,False,2079
Karnali,Surkhet,2,RSP,2632,False,2079
Karnali,Surkhet,2,Janata Samajwadi Party Nepal,313,False,2079
Karnali,Surkhet,2,नेपाल मजदुर किसान पार्टी,278,False,2079
Karnali,Surkhet,2,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,264,False,2079
Karnali,Surkhet,2,CPN-UML माओवादी समाजवादी,105,False,2079
Karnali,Surkhet,2,नेश्नलिष्ट पिपल्स पार्टी,50,False,2079
Lumbini,Banke,1,CPN-UML,25026,True,2079
Lumbini,Banke,1,CPN-UML,19632,False,2079
Lumbini,Banke,1,नागरिक उन्मुक्ति पार्टी,11465,False,2079
Lumbini,Banke,1,RSP,10071,False,2079
Lumbini,Banke,1,Janata Samajwadi Party Nepal,2693,False,2079
Lumbini,Banke,1,Independent,925,False,2079
Lumbini,Banke,1,Janata Samajwadi Party Nepal,388,False,2079
Lumbini,Banke,1,नेपाल मजदुर किसान पार्टी,257,False,2079
Lumbini,Banke,1,नेपालका लागि नेपाली पार्टी,142,False,2079
Lumbini,Banke,1,Nepal Congress,134,False,2079
Lumbini,Banke,1,CPN-UML माओवादी समाजवादी,78,False,2079
Lumbini,Banke,2,RSP,29577,True,2079
Lumbini,Banke,2,Janata Samajwadi Party Nepal,23520,False,2079
Lumbini,Banke,2,Nepal Congress,4403,False,2079
Lumbini,Banke,2,RSP,1333,False,2079
Lumbini,Banke,2,Independent,1289,False,2079
Lumbini,Banke,2,CPN-UML,596,False,2079
Lumbini,Banke,2,Independent,528,False,2079
Lumbini,Banke,2,Janata Samajwadi Party Nepal,512,False,2079
Lumbini,Banke,2,जनमत पार्टी,223,False,2079
Lumbini,Banke,2,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,207,False,2079
Lumbini,Banke,2,Janata Samajwadi Party Nepal,141,False,2079
Lumbini,Banke,2,Independent,133,False,2079
Lumbini,Banke,2,नेपाल मजदुर किसान पार्टी,76,False,2079
Lumbini,Banke,2,Independent,26,False,2079
Lumbini,Banke,2,राष्ट्रिय जनमुक्ति पार्टी,22,False,2079
Lumbini,Banke,2,Independent,15,False,2079
Lumbini,Banke,3,Nepal Congress,29097,True,2079
Lumbini,Banke,3,CPN-UML,24305,False,2079
Lumbini,Banke,3,RSP,7467,False,2079
Lumbini,Banke,3,Janata Samajwadi Party Nepal,4291,False,2079
Lumbini,Banke,3,जनमत पार्टी,2527,False,2079
Lumbini,Banke,3,CPN-UML,620,False,2079
Lumbini,Banke,3,Janata Samajwadi Party Nepal,331,False,2079
Lumbini,Banke,3,Nepal Congress,263,False,2079
Lumbini,Banke,3,नेपाल मजदुर किसान पार्टी,173,False,2079
Lumbini,Bardiya,1,Nepal Congress,30611,True,2079
Lumbini,Bardiya,1,CPN-UML,26155,False,2079
Lumbini,Bardiya,1,नागरिक उन्मुक्ति पार्टी,23993,False,2079
Lumbini,Bardiya,1,RSP,11004,False,2079
Lumbini,Bardiya,1,जनमत पार्टी,2355,False,2079
Lumbini,Bardiya,1,RSP,2266,False,2079
Lumbini,Bardiya,1,Janata Samajwadi Party Nepal,1000,False,2079
Lumbini,Bardiya,1,Independent,224,False,2079
Lumbini,Bardiya,1,नेश्नलिष्ट पिपल्स पार्टी,207,False,2079
Lumbini,Bardiya,1,नेपाल मजदुर किसान पार्टी,166,False,2079
Lumbini,Bardiya,2,Independent,26520,True,2079
Lumbini,Bardiya,2,CPN-UML,26384,False,2079
Lumbini,Bardiya,2,CPN-UML,16090,False,2079
Lumbini,Bardiya,2,RSP,13292,False,2079
Lumbini,Bardiya,2,RSP,3891,False,2079
Lumbini,Bardiya,2,Janata Samajwadi Party Nepal,368,False,2079
Lumbini,Bardiya,2,Independent,144,False,2079
Lumbini,Bardiya,2,नेपाल मजदुर किसान पार्टी,123,False,2079
Sudurpaschim,Bajura,1,Nepal Congress,31786,True,2079
Sudurpaschim,Bajura,1,CPN-UML,26349,False,2079
Sudurpaschim,Bajura,1,RSP,207,False,2079
Sudurpaschim,Bajura,1,Independent,114,False,2079
Sudurpaschim,Bajura,1,Janata Samajwadi Party Nepal,73,False,2079
Sudurpaschim,Achham,1,CPN-UML (एकिकृत समाजबादी),19534,True,2079
Sudurpaschim,Achham,1,CPN-UML,15045,False,2079
Sudurpaschim,Achham,1,Independent,4392,False,2079
Sudurpaschim,Achham,1,हाम्रो नेपाली पार्टी,171,False,2079
Sudurpaschim,Achham,1,Independent,171,False,2079
Sudurpaschim,Achham,1,Independent,102,False,2079
Sudurpaschim,Achham,2,Nepal Congress,22954,True,2079
Sudurpaschim,Achham,2,CPN-UML,16114,False,2079
Sudurpaschim,Achham,2,Independent,311,False,2079
Sudurpaschim,Achham,2,RSP,286,False,2079
Sudurpaschim,Achham,2,नेपाल मजदुर किसान पार्टी,108,False,2079
Sudurpaschim,Bajhang,1,CPN-UML (एकिकृत समाजबादी),28413,True,2079
Sudurpaschim,Bajhang,1,CPN-UML,27412,False,2079
Sudurpaschim,Bajhang,1,RSP,1208,False,2079
Sudurpaschim,Bajhang,1,Independent,637,False,2079
Sudurpaschim,Bajhang,1,RSP,528,False,2079
Sudurpaschim,Bajhang,1,Independent,212,False,2079
Sudurpaschim,Bajhang,1,Janata Samajwadi Party Nepal,203,False,2079
Sudurpaschim,Doti,1,CPN-UML (एकिकृत समाजबादी),27210,True,2079
Sudurpaschim,Doti,1,CPN-UML,23004,False,2079
Sudurpaschim,Doti,1,Independent,6689,False,2079
Sudurpaschim,Doti,1,RSP,802,False,2079
Sudurpaschim,Doti,1,RSP,774,False,2079
Sudurpaschim,Doti,1,Independent,104,False,2079
Sudurpaschim,Kailali,1,नागरिक उन्मुक्ति पार्टी,30404,True,2079
Sudurpaschim,Kailali,1,Nepal Congress,18081,False,2079
Sudurpaschim,Kailali,1,CPN-UML,5910,False,2079
Sudurpaschim,Kailali,1,RSP,3648,False,2079
Sudurpaschim,Kailali,1,RSP,1869,False,2079
Sudurpaschim,Kailali,1,Independent,363,False,2079
Sudurpaschim,Kailali,1,Independent,230,False,2079
Sudurpaschim,Kailali,1,Federal Democratic National Forum,122,False,2079
Sudurpaschim,Kailali,1,नेपाल मजदुर किसान पार्टी,107,False,2079
Sudurpaschim,Kailali,1,नेपालका लागि नेपाली पार्टी,90,False,2079
Sudurpaschim,Kailali,1,राष्ट्रिय जनमुक्ति पार्टी,54,False,2079
Sudurpaschim,Kailali,2,नागरिक उन्मुक्ति पार्टी,21871,True,2079
Sudurpaschim,Kailali,2,CPN-UML,16128,False,2079
Sudurpaschim,Kailali,2,CPN-UML,15116,False,2079
Sudurpaschim,Kailali,2,RSP,2784,False,2079
Sudurpaschim,Kailali,2,नेपाल मजदुर किसान पार्टी,318,False,2079
Sudurpaschim,Kailali,2,मंगोल नेशनल अर्गनाइजेसन,210,False,2079
Sudurpaschim,Kailali,2,CPN-UML माओवादी समाजवादी,131,False,2079
Sudurpaschim,Kailali,2,नेपाल लोकतान्त्रिक पार्टी,104,False,2079
Sudurpaschim,Kailali,2,Janata Samajwadi Party Nepal,48,False,2079
Sudurpaschim,Kailali,3,नागरिक उन्मुक्ति पार्टी,23120,True,2079
Sudurpaschim,Kailali,3,CPN-UML,17749,False,2079
Sudurpaschim,Kailali,3,CPN-UML,9874,False,2079
Sudurpaschim,Kailali,3,RSP,7045,False,2079
Sudurpaschim,Kailali,3,CPN-UML,990,False,2079
Sudurpaschim,Kailali,3,Independent,484,False,2079
Sudurpaschim,Kailali,3,Independent,296,False,2079
Sudurpaschim,Kailali,3,नेपाल मजदुर किसान पार्टी,161,False,2079
Sudurpaschim,Kailali,4,Nepal Congress,26275,True,2079
Sudurpaschim,Kailali,4,CPN-UML,22663,False,2079
Sudurpaschim,Kailali,4,नागरिक उन्मुक्ति पार्टी,6233,False,2079
Sudurpaschim,Kailali,4,RSP,2230,False,2079
Sudurpaschim,Kailali,4,RSP,1470,False,2079
Sudurpaschim,Kailali,4,मौलिक जरोकिलो पार्टी,199,False,2079
Sudurpaschim,Kailali,4,Independent,126,False,2079
Sudurpaschim,Kailali,4,नेपाल मजदुर किसान पार्टी,62,False,2079
Sudurpaschim,Kailali,4,नेपाल संघीय समाजवादी पार्टी,61,False,2079
Sudurpaschim,Kailali,4,"जनता प्रगतिशिल पार्टी, नेपाल",48,False,2079
Sudurpaschim,Kailali,5,Nepal Congress,21392,True,2079
Sudurpaschim,Kailali,5,CPN-UML,20318,False,2079
Sudurpaschim,Kailali,5,Independent,8349,False,2079
Sudurpaschim,Kailali,5,Independent,7460,False,2079
Sudurpaschim,Kailali,5,RSP,3405,False,2079
Sudurpaschim,Kailali,5,Independent,290,False,2079
Sudurpaschim,Kailali,5,Janata Samajwadi Party Nepal,264,False,2079
Sudurpaschim,Kailali,5,Independent,129,False,2079
Sudurpaschim,Kailali,5,Independent,117,False,2079
Sudurpaschim,Kailali,5,नेपाल मजदुर किसान पार्टी,42,False,2079
Sudurpaschim,Darchula,1,Nepal Congress,28515,True,2079
Sudurpaschim,Darchula,1,CPN-UML,26381,False,2079
Sudurpaschim,Darchula,1,RSP,380,False,2079
Sudurpaschim,Darchula,1,RSP,198,False,2079
Sudurpaschim,Darchula,1,नेपाल मजदुर किसान पार्टी,78,False,2079
Sudurpaschim,Darchula,1,नागरिक उन्मुक्ति पार्टी,65,False,2079
Sudurpaschim,Darchula,1,नेश्नलिष्ट पिपल्स पार्टी,47,False,2079
Sudurpaschim,Darchula,1,Federal Democratic National Forum,46,False,2079
Sudurpaschim,Darchula,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,13,False,2079
Sudurpaschim,Baitadi,1,CPN-UML,33611,True,2079
Sudurpaschim,Baitadi,1,CPN-UML,32080,False,2079
Sudurpaschim,Baitadi,1,Independent,2509,False,2079
Sudurpaschim,Baitadi,1,RSP,1759,False,2079
Sudurpaschim,Baitadi,1,RSP,1423,False,2079
Sudurpaschim,Baitadi,1,Independent,352,False,2079
Sudurpaschim,Baitadi,1,Independent,237,False,2079
Sudurpaschim,Baitadi,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,171,False,2079
Sudurpaschim,Baitadi,1,Janata Samajwadi Party Nepal,139,False,2079
Sudurpaschim,Baitadi,1,नेश्नलिष्ट पिपल्स पार्टी,127,False,2079
Sudurpaschim,Baitadi,1,नेपाल मजदुर किसान पार्टी,90,False,2079
Sudurpaschim,Dadeldhura,1,Nepal Congress,25534,True,2079
Sudurpaschim,Dadeldhura,1,Independent,13042,False,2079
Sudurpaschim,Dadeldhura,1,Nepal Congress,7535,False,2079
Sudurpaschim,Dadeldhura,1,RSP,784,False,2079
Sudurpaschim,Dadeldhura,1,Independent,442,False,2079
Sudurpaschim,Dadeldhura,1,Independent,433,False,2079
Sudurpaschim,Dadeldhura,1,Janata Samajwadi Party Nepal,161,False,2079
Sudurpaschim,Dadeldhura,1,Independent,85,False,2079
Sudurpaschim,KaNepal Congresshanpur,1,CPN-UML,24943,True,2079
Sudurpaschim,KaNepal Congresshanpur,1,CPN-UML,19400,False,2079
Sudurpaschim,KaNepal Congresshanpur,1,नागरिक उन्मुक्ति पार्टी,8685,False,2079
Sudurpaschim,KaNepal Congresshanpur,1,RSP,3539,False,2079
Sudurpaschim,KaNepal Congresshanpur,1,RSP,1909,False,2079
Sudurpaschim,KaNepal Congresshanpur,1,Independent,693,False,2079
Sudurpaschim,KaNepal Congresshanpur,1,Independent,530,False,2079
Sudurpaschim,KaNepal Congresshanpur,1,Janata Samajwadi Party Nepal,279,False,2079
Sudurpaschim,KaNepal Congresshanpur,1,नेपाल मजदुर किसान पार्टी,95,False,2079
Sudurpaschim,KaNepal Congresshanpur,1,Independent,67,False,2079
Sudurpaschim,KaNepal Congresshanpur,2,Nepal Congress,28136,True,2079
Sudurpaschim,KaNepal Congresshanpur,2,CPN-UML,21682,False,2079
Sudurpaschim,KaNepal Congresshanpur,2,RSP,4937,False,2079
Sudurpaschim,KaNepal Congresshanpur,2,RSP,3515,False,2079
Sudurpaschim,KaNepal Congresshanpur,2,हाम्रो नेपाली पार्टी,598,False,2079
Sudurpaschim,KaNepal Congresshanpur,2,Nepal Congress,423,False,2079
Sudurpaschim,KaNepal Congresshanpur,2,Janata Samajwadi Party Nepal,254,False,2079
Sudurpaschim,KaNepal Congresshanpur,2,नेपाल मजदुर किसान पार्टी,181,False,2079
Sudurpaschim,KaNepal Congresshanpur,2,"जनता प्रगतिशिल पार्टी, नेपाल",103,False,2079
Sudurpaschim,KaNepal Congresshanpur,2,जनमत पार्टी,87,False,2079
Sudurpaschim,KaNepal Congresshanpur,3,Nepal Congress,30575,True,2079
Sudurpaschim,KaNepal Congresshanpur,3,CPN-UML,18485,False,2079
Sudurpaschim,KaNepal Congresshanpur,3,RSP,2031,False,2079
Sudurpaschim,KaNepal Congresshanpur,3,Independent,1145,False,2079
Sudurpaschim,KaNepal Congresshanpur,3,Independent,741,False,2079
Sudurpaschim,KaNepal Congresshanpur,3,हाम्रो नेपाली पार्टी,279,False,2079
Sudurpaschim,KaNepal Congresshanpur,3,Independent,252,False,2079
Sudurpaschim,KaNepal Congresshanpur,3,मौलिक जरोकिलो पार्टी,216,False,2079
Sudurpaschim,KaNepal Congresshanpur,3,जनमत पार्टी,131,False,2079
Sudurpaschim,KaNepal Congresshanpur,3,नेपाल मजदुर किसान पार्टी,106,False,2079
Sudurpaschim,KaNepal Congresshanpur,3,Independent,105,False,2079
Sudurpaschim,KaNepal Congresshanpur,3,Janata Samajwadi Party Nepal,91,False,2079
Lumbini,Nawalparasi West,1,Nepal Congress,29519,True,2079
Lumbini,Nawalparasi West,1,"जनता प्रगतिशिल पार्टी, नेपाल",22328,False,2079
Lumbini,Nawalparasi West,1,RSP,12499,False,2079
Lumbini,Nawalparasi West,1,जनमत पार्टी,5952,False,2079
Lumbini,Nawalparasi West,1,RSP,4825,False,2079
Lumbini,Nawalparasi West,1,नागरिक उन्मुक्ति पार्टी,1405,False,2079
Lumbini,Nawalparasi West,1,Independent,1106,False,2079
Lumbini,Nawalparasi West,1,राष्ट्रिय जनमुक्ति पार्टी,708,False,2079
Lumbini,Nawalparasi West,1,बहुजन शक्ति पार्टी,321,False,2079
Lumbini,Nawalparasi West,1,नेपाल लोकतान्त्रिक पार्टी,95,False,2079
Lumbini,Nawalparasi West,1,मौलिक जरोकिलो पार्टी,60,False,2079
Lumbini,Nawalparasi West,1,नेपाल मजदुर किसान पार्टी,58,False,2079
Lumbini,Nawalparasi West,1,Independent,53,False,2079
Lumbini,Nawalparasi West,1,Independent,47,False,2079
Lumbini,Nawalparasi West,1,Independent,38,False,2079
Lumbini,Nawalparasi West,1,Independent,32,False,2079
Lumbini,Nawalparasi West,1,Independent,20,False,2079
Lumbini,Nawalparasi West,1,Independent,19,False,2079
Lumbini,Nawalparasi West,2,RSP,34764,True,2079
Lumbini,Nawalparasi West,2,Nepal Congress,19594,False,2079
Lumbini,Nawalparasi West,2,CPN-UML,14502,False,2079
Lumbini,Nawalparasi West,2,RSP,5531,False,2079
Lumbini,Nawalparasi West,2,जनमत पार्टी,4612,False,2079
Lumbini,Nawalparasi West,2,नागरिक उन्मुक्ति पार्टी,1848,False,2079
Lumbini,Nawalparasi West,2,Independent,674,False,2079
Lumbini,Nawalparasi West,2,Independent,426,False,2079
Lumbini,Nawalparasi West,2,मंगोल नेशनल अर्गनाइजेसन,383,False,2079
Lumbini,Nawalparasi West,2,राष्ट्रिय जनमुक्ति पार्टी,219,False,2079
Lumbini,Nawalparasi West,2,Independent,168,False,2079
Lumbini,Nawalparasi West,2,Independent,155,False,2079
Lumbini,Nawalparasi West,2,बहुजन शक्ति पार्टी,94,False,2079
Lumbini,Nawalparasi West,2,नेपाल मजदुर किसान पार्टी,49,False,2079
Lumbini,Nawalparasi West,2,Independent,42,False,2079
Lumbini,Nawalparasi West,2,Independent,25,False,2079
Lumbini,Nawalparasi West,2,Independent,23,False,2079
Lumbini,Nawalparasi West,2,Independent,13,False,2079
Karnali,Rukum West,1,CPN-UML,39549,True,2079
Karnali,Rukum West,1,CPN-UML,12961,False,2079
Karnali,Rukum West,1,Independent,3567,False,2079
Karnali,Rukum West,1,RSP,796,False,2079
Karnali,Rukum West,1,Independent,214,False,2079
Karnali,Rukum West,1,मंगोल नेशनल अर्गनाइजेसन,208,False,2079
Koshi,Taplejung,1,CPN-UML,21943,True,2079
Koshi,Taplejung,1,CPN-UML,21735,False,2079
Koshi,Taplejung,1,Federal Democratic National Forum,941,False,2079
Koshi,Taplejung,1,Janata Samajwadi Party Nepal,628,False,2079
Koshi,Taplejung,1,RSP,406,False,2079
Koshi,Taplejung,1,राष्ट्रिय जनमुक्ति पार्टी,266,False,2079
Koshi,Taplejung,1,Independent,192,False,2079
Koshi,Taplejung,1,मंगोल नेशनल अर्गनाइजेसन,134,False,2079
Koshi,Taplejung,1,Janata Samajwadi Party Nepal,61,False,2079
Koshi,Taplejung,1,Janata Samajwadi Party Nepal,56,False,2079
Koshi,Taplejung,1,Independent,29,False,2079
Koshi,Pachthar,1,CPN-UML,32135,True,2079
Koshi,Pachthar,1,Nepal Congress,32089,False,2079
Koshi,Pachthar,1,RSP,1578,False,2079
Koshi,Pachthar,1,Janata Samajwadi Party Nepal,1274,False,2079
Koshi,Pachthar,1,Federal Democratic National Forum,1011,False,2079
Koshi,Pachthar,1,CPN-UML,816,False,2079
Koshi,Pachthar,1,RSP,526,False,2079
Koshi,Pachthar,1,मंगोल नेशनल अर्गनाइजेसन,522,False,2079
Koshi,Pachthar,1,राष्ट्रिय जनमुक्ति पार्टी,302,False,2079
Koshi,Pachthar,1,राष्ट्रिय प्रजातन्त्र पार्टी नेपाल,253,False,2079
Koshi,Pachthar,1,Independent,108,False,2079
Koshi,Pachthar,1,Independent,86,False,2079
Koshi,Pachthar,1,Janata Samajwadi Party Nepal,39,False,2079
Koshi,Pachthar,1,Independent,35,False,2079
Koshi,Pachthar,1,Independent,17,False,2079
Koshi,Illam,1,CPN-UML,25753,True,2079
Koshi,Illam,1,CPN-UML (एकिकृत समाजबादी),23089,False,2079
